date,slot,period,price_yuan_per_kwh,load_kwh,pv_kwh,plan_purchase_kwh,charge_kwh,discharge_kwh,emergency_kwh,waste_kwh,soc_start_kwh,soc_end_kwh
2025-02-01,26,04:20-04:30,0.361,505.5783333333333,0.0,571.3312480139564,0.0,0.0,0.0,65.75291468062306,10800.0,10800.0
2025-02-01,27,04:30-04:40,0.3799,503.2309666666667,0.0,584.0032015000921,0.0,0.0,0.0,80.77223483342544,10800.0,10800.0
2025-02-01,28,04:40-04:50,0.4094,502.84698333333336,0.00023333333333333333,574.652941042306,0.0,0.0,0.0,71.80619104230595,10800.0,10800.0
2025-02-01,29,04:50-05:00,0.4052,499.64166666666665,0.0,563.5750781778003,0.0,0.0,0.0,63.93341151113361,10800.0,10800.0
2025-02-01,30,05:00-05:10,0.3896,488.78358333333335,0.0,552.0316737625055,0.0,0.0,0.0,63.24809042917218,10800.0,10800.0
2025-02-01,31,05:10-05:20,0.3908,498.51875,0.003316666666666667,570.0348656239274,0.0,0.0,0.0,71.51943229059407,10800.0,10800.0
2025-02-01,32,05:20-05:30,0.3821,529.2233333333334,0.0,580.0789726971879,0.0,0.0,0.0,50.85563936385449,10800.0,10800.0
2025-02-01,33,05:30-05:40,0.3475,547.4103166666666,0.0,598.0998838695931,0.0,0.0,0.0,50.68956720292647,10800.0,10800.0
2025-02-01,34,05:40-05:50,0.5182,531.2274,0.04623333333333333,209.8308417404657,0.0,321.3503249262009,0.0,0.0,10800.0,10442.944083415332
2025-02-01,35,05:50-06:00,0.8102,510.98333333333335,0.0,0.0,0.0,510.98333333333335,0.0,0.0,10442.944083415332,9875.184824156073
2025-02-01,36,06:00-06:10,0.8756,535.1871833333333,0.0,0.0,0.0,535.1871833333333,0.0,0.0,9875.184824156073,9280.532398230147
2025-02-01,37,06:10-06:20,0.818,533.9993499999999,0.6440166666666667,0.0,0.0,533.3553333333333,0.0,0.0,9280.532398230147,8687.91536119311
2025-02-01,38,06:20-06:30,0.7708,504.52,0.0,0.0,0.0,504.52,0.0,0.0,8687.91536119311,8127.337583415333
2025-02-01,39,06:30-06:40,0.7715,519.5536833333333,0.0,0.0,0.0,519.5536833333333,0.0,0.0,8127.337583415333,7550.055713044962
2025-02-01,40,06:40-06:50,0.8181,566.415,14.934916666666666,0.0,0.0,551.4800833333333,0.0,0.0,7550.055713044962,6937.300064896815
2025-02-01,41,06:50-07:00,0.8678,608.7916666666666,56.75,0.0,0.0,552.0416666666666,0.0,0.0,6937.300064896815,6323.920435267185
2025-02-01,42,07:00-07:10,0.864,617.2140499999999,102.656,0.0,0.0,514.5580499999999,0.0,0.0,6323.920435267185,5752.1892686005185
2025-02-01,43,07:10-07:20,0.8237,595.3964666666667,147.48791666666668,0.0,0.0,447.90855,0.0,0.0,5752.1892686005185,5254.513101933851
2025-02-01,44,07:20-07:30,0.7654,579.5366666666666,190.11249999999998,0.0,0.0,389.4241666666667,0.0,0.0,5254.513101933851,4821.819583415333
2025-02-01,45,07:30-07:40,0.7258,609.0003666666667,231.34661666666668,0.0,0.0,377.65374999999995,0.0,0.0,4821.819583415333,4402.204305637555
2025-02-01,46,07:40-07:50,0.8697,640.2366833333333,279.07533333333333,0.0,0.0,361.16134999999997,0.0,0.0,4402.204305637555,4000.9139167486665
2025-02-01,47,07:50-08:00,1.0783,633.9416666666667,334.01875,0.0,0.0,299.9229166666667,0.0,0.0,4000.9139167486665,3667.6662315634812
2025-02-01,48,08:00-08:10,1.0448,590.91065,388.68441666666666,0.0,0.0,202.22623333333337,0.0,0.0,3667.6662315634812,3442.9704167486666
2025-02-01,49,08:10-08:20,0.9667,568.5581666666667,438.7655666666667,0.0,0.0,129.7926,0.0,0.0,3442.9704167486666,3298.7564167486667
2025-02-01,50,08:20-08:30,0.9429,574.2283333333334,487.94374999999997,0.0,0.0,86.28458333333339,0.0,0.0,3298.7564167486667,3202.8846574894073
2025-02-01,51,08:30-08:40,0.893,577.8523166666666,541.8831666666666,0.0,0.0,35.96915000000001,0.0,0.0,3202.8846574894073,3162.918935267185
2025-02-01,52,08:40-08:50,0.9266,649.0800333333333,586.6261000000001,0.0,0.0,62.453933333333225,0.0,0.0,3162.918935267185,3093.525676007926
2025-02-01,53,08:50-09:00,0.9995,737.1266666666667,621.9499999999999,0.0,0.0,115.17666666666673,0.0,0.0,3093.525676007926,2965.551601933852
2025-02-01,54,09:00-09:10,0.9415,711.2534166666666,665.4293,0.0,0.0,45.824116666666555,0.0,0.0,2965.551601933852,2914.635916748667
2025-02-01,55,09:10-09:20,0.8825,698.3616999999999,729.7222,0.0,31.360500000000116,0.0,0.0,0.0,2914.635916748667,2942.8603667486673
2025-02-01,56,09:20-09:30,0.8929,736.3866666666667,798.0875,0.0,61.70083333333332,0.0,0.0,0.0,2942.8603667486673,2998.391116748667
2025-02-01,57,09:30-09:40,0.9059,733.2125666666667,838.3206833333334,0.0,105.10811666666666,0.0,0.0,0.0,2998.391116748667,3092.988421748667
2025-02-01,58,09:40-09:50,0.8581,697.1223666666666,867.3196166666667,0.0,170.19725000000005,0.0,0.0,0.0,3092.988421748667,3246.165946748667
2025-02-01,59,09:50-10:00,0.8084,678.5883333333334,894.0187500000001,0.0,215.4304166666667,0.0,0.0,0.0,3246.165946748667,3440.0533217486673
